DepCountryCode,ArrCountryCode,2021/07/01,2021/07/02,2021/07/03,2021/07/04,2021/07/05,2021/07/06,2021/07/07,2021/07/08,2021/07/09,2021/07/10,2021/07/11,2021/07/12,2021/07/13,2021/07/14,2021/07/15,2021/07/16,2021/07/17,2021/07/18,2021/07/19,2021/07/20,2021/07/21,2021/07/22,2021/07/23,2021/07/24,2021/07/25,2021/07/26,2021/07/27,2021/07/28,2021/07/29,2021/07/30,2021/07/31,2021/08/01,2021/08/02,2021/08/03,2021/08/04,2021/08/05,2021/08/06,2021/08/07,2021/08/08,2021/08/09,2021/08/10,2021/08/11,2021/08/12,2021/08/13,2021/08/14,2021/08/15,2021/08/16,2021/08/17,2021/08/18,2021/08/19,2021/08/20,2021/08/21,2021/08/22,2021/08/23,2021/08/24,2021/08/25,2021/08/26,2021/08/27,2021/08/28,2021/08/29,2021/08/30,2021/08/31,2021/09/01,2021/09/02,2021/09/03,2021/09/04,2021/09/05,2021/09/06,2021/09/07,2021/09/08,2021/09/09,2021/09/10,2021/09/11,2021/09/12,2021/09/13,2021/09/14,2021/09/15,2021/09/16,2021/09/17,2021/09/18,2021/09/19,2021/09/20,2021/09/21,2021/09/22,2021/09/23,2021/09/24,2021/09/25,2021/09/26,2021/09/27,2021/09/28,2021/09/29,2021/09/30,2021/10/01,2021/10/02,2021/10/03,2021/10/04,2021/10/05,2021/10/06,2021/10/07,2021/10/08,2021/10/09,2021/10/10,2021/10/11,2021/10/12,2021/10/13,2021/10/14,2021/10/15,2021/10/16,2021/10/17,2021/10/18,2021/10/19,2021/10/20,2021/10/21,2021/10/22,2021/10/23,2021/10/24,2021/10/25,2021/10/26,2021/10/27,2021/10/28,2021/10/29,2021/10/30,2021/10/31,2021/11/01,2021/11/02,2021/11/03,2021/11/04,2021/11/05,2021/11/06,2021/11/07,2021/11/08,2021/11/09,2021/11/10,2021/11/11,2021/11/12,2021/11/13,2021/11/14,2021/11/15,2021/11/16,2021/11/17,2021/11/18,2021/11/19,2021/11/20,2021/11/21,2021/11/22,2021/11/23,2021/11/24,2021/11/25,2021/11/26,2021/11/27,2021/11/28,2021/11/29,2021/11/30,2021/12/01,2021/12/02,2021/12/03,2021/12/04,2021/12/05,2021/12/06,2021/12/07,2021/12/08,2021/12/09,2021/12/10,2021/12/11,2021/12/12,2021/12/13,2021/12/14,2021/12/15,2021/12/16,2021/12/17,2021/12/18,2021/12/19,2021/12/20,2021/12/21,2021/12/22,2021/12/23,2021/12/24,2021/12/25,2021/12/26,2021/12/27,2021/12/28,2021/12/29,2021/12/30,2021/12/31,NA
6,7,221.9,361.38,0,221.9,0,245.358,139.48,245.992,361.38,0,361.38,139.48,245.358,139.48,245.992,361.38,0,361.38,0,245.358,122.996,245.992,361.38,0,221.9,0,361.38,0,105.878,361.38,0,361.38,0,245.358,0,221.9,361.38,0,361.38,0,361.38,0,221.9,361.38,0,361.38,0,245.358,0,245.992,361.38,0,221.9,0,245.358,122.996,221.9,361.38,0,361.38,0,245.358,139.48,221.9,361.38,0,361.38,0,245.358,139.48,221.9,361.38,0,361.38,0,245.358,139.48,221.9,361.38,0,361.38,0,245.358,0,221.9,361.38,0,344.896,0,245.358,139.48,221.9,139.48,0,361.38,0,361.38,0,221.9,139.48,0,361.38,0,361.38,139.48,221.9,139.48,0,361.38,0,361.38,139.48,221.9,139.48,0,361.38,0,245.358,139.48,221.9,139.48,0,221.9,139.48,221.9,122.996,344.896,0,122.996,221.9,139.48,221.9,139.48,344.896,0,122.996,221.9,139.48,221.9,139.48,361.38,0,122.996,221.9,139.48,361.38,139.48,361.38,0,139.48,221.9,139.48,361.38,278.96,443.8,278.96,278.96,443.8,278.96,722.76,278.96,443.8,278.96,278.96,443.8,278.96,722.76,278.96,443.8,278.96,278.96,443.8,278.96,722.76,278.96,443.8,278.96,278.96,443.8,278.96,722.76,278.96,443.8,278.96,152.16
6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294.81,0,0,0,0,0,0,0,0,0,0,0,0,0,294.81,0,0,0,0,0,0,294.81,0,0,0,0,0,0,294.81,0
6,13,212.39,196.54,212.39,98.27,212.39,196.54,212.39,212.39,196.54,212.39,98.27,212.39,196.54,212.39,342.36,196.54,212.39,98.27,212.39,196.54,212.39,342.36,196.54,212.39,98.27,212.39,196.54,212.39,212.39,196.54,212.39,98.27,212.39,196.54,212.39,212.39,196.54,212.39,98.27,212.39,196.54,212.39,212.39,196.54,212.39,98.27,212.39,196.54,212.39,212.39,196.54,212.39,98.27,212.39,196.54,212.39,212.39,196.54,212.39,98.27,212.39,196.54,212.39,212.39,196.54,301.15,98.27,212.39,285.3,212.39,212.39,196.54,301.15,98.27,212.39,285.3,212.39,212.39,196.54,301.15,98.27,212.39,196.54,212.39,212.39,196.54,212.39,98.27,212.39,196.54,212.39,212.39,196.54,310.66,196.54,212.39,196.54,212.39,310.66,196.54,310.66,196.54,212.39,196.54,212.39,310.66,196.54,310.66,196.54,212.39,196.54,212.39,310.66,196.54,310.66,196.54,212.39,196.54,212.39,310.66,196.54,310.66,196.54,212.39,196.54,212.39,310.66,196.54,310.66,196.54,212.39,196.54,212.39,310.66,196.54,310.66,196.54,212.39,196.54,212.39,310.66,196.54,310.66,196.54,212.39,196.54,212.39,310.66,196.54,310.66,218.096,223.168,218.096,902.816,1006.792,436.192,1120.912,436.192,788.696,436.192,788.696,892.672,436.192,1006.792,436.192,788.696,436.192,788.696,892.672,545.24,1115.84,1001.72,1006.792,545.24,1006.792,1001.72,545.24,1229.96,1115.84,1120.912,545.24,1120.912,1001.72,545.24,0
6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245.992,245.992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614.98,614.98,614.98,614.98,122.996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9,0,45.648,0,0,0,0,0,0,45.648,0,0,0,0,0,0,0,0,0,0,0,0,0,45.648,0,0,0,228.24,228.24,0,0,0,0,0,0,0,0,45.648,0
7,0,0,221.9,0,0,0,221.9,0,0,221.9,0,0,0,221.9,0,0,0,0,0,0,221.9,0,0,221.9,0,0,0,221.9,0,0,221.9,0,0,0,221.9,0,0,221.9,0,0,0,221.9,0,0,221.9,0,0,0,221.9,0,0,221.9,0,0,0,221.9,0,0,221.9,0,0,0,221.9,0,0,221.9,0,0,0,0,0,0,0,0,0,0,221.9,0,0,0,0,0,0,0,0,0,221.9,0,0,0,221.9,0,0,0,0,0,0,0,0,0,221.9,0,0,0,0,0,0,0,0,0,0,0,0,0,221.9,0,0,0,0,0,0,221.9,0,0,0,0,0,0,221.9,0,0,0,221.9,0,0,221.9,0,0,0,0,0,0,221.9,0,0,0,221.9,0,0,221.9,0,0,0,0,0,0,221.9,0,0,0,887.6,0,0,221.9,0,0,0,665.7,221.9,0,221.9,0,0,0,887.6,221.9,0,221.9,0,0,0,665.7,221.9,0,221.9,0
7,2,348.7,459.65,348.7,246.626,98.27,488.18,320.17,348.7,459.65,348.7,246.626,98.27,488.18,256.77,348.7,320.17,348.7,128.27,98.27,348.7,256.77,348.7,320.17,435.558,246.626,98.27,488.18,256.77,348.7,459.65,435.558,246.626,98.27,459.65,256.77,348.7,396.25,343.628,246.626,98.27,488.18,256.77,348.7,396.25,435.558,246.626,98.27,488.18,256.77,348.7,396.25,435.558,246.626,98.27,488.18,256.77,348.7,396.25,435.558,246.626,98.27,488.18,628.928,744.316,576.508,522.416,215.128,407.028,744.316,768.408,570.6,489.65,348.7,128.27,348.7,505.932,710.08,599.13,518.18,599.13,378.7,348.7,507.2,710.08,599.13,267.75,599.13,128.27,348.7,599.13,699.936,599.13,361.38,500.86,30,0,500.86,152.996,500.86,169.48,500.86,30,0,500.86,271.352,500.86,169.48,500.86,30,0,250.43,169.48,500.86,169.48,407.662,30,0,500.86,361.38,500.86,361.38,500.86,30,0,500.86,182.996,500.86,583.28,500.86,30,0,500.86,182.996,500.86,199.48,500.86,30,0,500.86,583.28,500.86,566.796,500.86,30,0,500.86,566.796,500.86,583.28,500.86,30,0,500.86,862.24,567.43,862.24,751.29,340.43,0,751.29,1063.218,751.29,862.24,751.29,340.43,0,751.29,1063.218,973.19,862.24,751.29,695.498,0,751.29,1063.218,751.29,640.34,751.29,340.43,0,751.29,1112.67,250.43,310.43,221.9
7,3,221.9,542.07,221.9,380.4,0,221.9,221.9,221.9,443.8,221.9,380.4,0,221.9,221.9,221.9,443.8,221.9,380.4,0,221.9,221.9,221.9,443.8,221.9,380.4,0,221.9,221.9,221.9,443.8,221.9,380.4,0,158.5,221.9,221.9,380.4,221.9,380.4,0,158.5,221.9,221.9,380.4,221.9,380.4,0,158.5,221.9,221.9,380.4,221.9,380.4,0,158.5,221.9,221.9,380.4,221.9,380.4,0,158.5,221.9,221.9,380.4,221.9,380.4,0,158.5,221.9,221.9,380.4,325.876,380.4,0,158.5,221.9,221.9,380.4,215.56,380.4,0,158.5,221.9,0,380.4,221.9,380.4,0,158.5,221.9,221.9,443.8,221.9,380.4,0,221.9,221.9,221.9,370.256,221.9,443.8,0,221.9,221.9,221.9,443.8,215.56,443.8,0,221.9,221.9,221.9,443.8,221.9,443.8,0,221.9,221.9,221.9,443.8,245.992,380.4,0,221.9,221.9,221.9,443.8,221.9,443.8,0,221.9,221.9,221.9,443.8,221.9,443.8,0,221.9,221.9,221.9,443.8,221.9,443.8,0,221.9,221.9,221.9,443.8,221.9,443.8,0,221.9,221.9,665.7,887.6,665.7,887.6,0,665.7,221.9,665.7,887.6,665.7,887.6,0,665.7,221.9,665.7,887.6,665.7,887.6,0,665.7,221.9,665.7,887.6,665.7,887.6,0,665.7,221.9,665.7,887.6,0
7,6,221.9,361.38,0,221.9,0,250.43,139.48,245.992,361.38,0,361.38,139.48,245.358,139.48,245.992,361.38,0,361.38,0,245.358,0,245.992,361.38,0,221.9,0,361.38,0,105.878,361.38,0,361.38,0,245.358,0,221.9,361.38,0,361.38,0,361.38,0,221.9,361.38,0,361.38,0,245.358,0,245.992,361.38,0,221.9,0,245.358,122.996,221.9,361.38,0,361.38,0,245.358,139.48,221.9,361.38,0,361.38,0,245.358,139.48,221.9,361.38,0,361.38,0,245.358,139.48,221.9,361.38,0,361.38,0,245.358,0,221.9,361.38,0,344.896,0,245.358,139.48,221.9,139.48,0,361.38,0,361.38,0,221.9,139.48,0,361.38,0,361.38,139.48,221.9,139.48,0,361.38,0,361.38,139.48,221.9,139.48,0,361.38,0,245.358,139.48,221.9,139.48,0,361.38,0,344.896,122.996,221.9,122.996,0,361.38,0,361.38,122.996,221.9,122.996,0,361.38,0,361.38,139.48,221.9,122.996,0,361.38,139.48,361.38,139.48,221.9,139.48,0,361.38,139.48,361.38,0,722.76,278.96,0,722.76,278.96,722.76,0,722.76,278.96,0,722.76,278.96,722.76,0,722.76,278.96,0,722.76,278.96,722.76,0,722.76,278.96,0,722.76,278.96,722.76,0,722.76,278.96,234.58
7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.39,0,0,0,0,0,0,0,0,0,0,0,0,0,114.12,0,0,0,0,0,0,0,0,0,0,0,0,0,114.12,0,0,0,0,0,0,0,114.12,0,0,0,0,0,114.12,0,0,0,0,0,0,0,0,0,0,0,114.12,0,0,0,0,0,0,0,98.27,0,114.12,0,0,0,0,0,114.12,0,0,0,0,0,0,114.12,0,0,0,0,0,0,0,114.12,0,0,0,0,0,114.12,0,0,0,0,0,0,0,114.12,0,0,0,0,0,114.12,0,0,0,0,0,0,114.12,0,0,0,0,0,0,0,114.12,0,0,0,0,98.27,114.12,0,0,0,0,0,0,0,114.12,0,0,0,0,0,114.12,0,0,0,0,0,0,0,114.12,0,0,0,0,0,114.12,0,0,0,0,0,0,0,114.12,0,0,0,0,0,114.12,0
7,9,0,0,0,0,0,88.76,0,0,0,0,0,0,88.76,0,0,0,0,88.76,0,88.76,0,0,0,0,0,0,88.76,88.76,0,0,0,0,88.76,88.76,88.76,0,88.76,0,0,0,88.76,88.76,0,0,0,0,0,88.76,88.76,0,0,0,0,0,88.76,0,0,0,0,0,0,88.76,0,0,0,0,0,0,88.76,0,0,0,0,0,0,88.76,0,0,0,0,88.76,0,88.76,0,0,88.76,0,0,88.76,88.76,114.12,0,0,0,0,88.76,88.76,114.12,0,0,0,88.76,0,88.76,114.12,0,0,0,0,0,88.76,114.12,0,88.76,0,0,0,88.76,114.12,0,0,0,88.76,0,88.76,114.12,0,0,0,88.76,0,88.76,114.12,0,0,0,88.76,0,88.76,114.12,0,0,0,88.76,0,88.76,114.12,0,0,0,88.76,0,88.76,114.12,0,0,0,88.76,0,88.76,114.12,0,0,0,88.76,0,88.76,114.12,0,0,0,88.76,0,88.76,114.12,0,0,0,88.76,0,88.76,114.12,0,0,0
7,2,86.858,86.858,0,86.858,86.858,86.858,0,86.858,86.858,0,86.858,86.858,86.858,0,86.858,86.858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,10,0,443.8,0,221.9,0,0,443.8,0,443.8,0,221.9,0,0,443.8,0,443.8,0,221.9,0,0,443.8,0,443.8,0,221.9,0,0,221.9,0,221.9,0,221.9,0,0,221.9,0,250.43,0,221.9,0,0,221.9,0,221.9,0,221.9,0,0,221.9,0,221.9,0,221.9,0,0,221.9,0,221.9,0,221.9,0,0,221.9,0,221.9,0,221.9,0,0,221.9,0,221.9,0,221.9,0,0,221.9,0,221.9,0,221.9,0,0,221.9,0,221.9,0,221.9,0,0,221.9,0,221.9,0,221.9,0,0,443.8,0,443.8,0,221.9,0,0,443.8,0,472.33,0,221.9,0,0,443.8,0,443.8,0,221.9,0,0,443.8,0,443.8,0,221.9,0,221.9,443.8,0,443.8,0,221.9,0,0,443.8,0,443.8,0,221.9,0,0,443.8,0,443.8,0,221.9,0,0,443.8,0,443.8,0,221.9,0,0,887.6,0,1109.5,0,665.7,0,0,887.6,0,887.6,0,665.7,0,0,887.6,0,887.6,0,665.7,0,0,959.876,0,887.6,0,665.7,0,0,887.6,0,887.6,0
7,12,1058.78,868.58,1157.05,868.58,868.58,868.58,868.58,1280.68,868.58,1058.78,868.58,868.58,868.58,868.58,1280.68,868.58,1157.05,868.58,868.58,868.58,868.58,1058.78,966.85,1058.78,966.85,966.85,868.58,868.58,1280.68,868.58,1058.78,868.58,868.58,868.58,868.58,1280.68,868.58,1058.78,966.85,868.58,868.58,868.58,1058.78,868.58,1157.05,868.58,1058.78,868.58,868.58,1058.78,966.85,1058.78,966.85,966.85,868.58,868.58,1280.68,868.58,1157.05,868.58,868.58,868.58,1113.938,1367.538,892.038,1082.238,1053.708,955.438,955.438,1113.938,1217.28,805.18,995.38,868.58,868.58,868.58,903.45,995.38,706.91,995.38,966.85,868.58,868.58,903.45,995.38,903.45,995.38,868.58,1058.78,868.58,1125.35,1217.28,805.18,897.11,706.91,805.18,706.91,1027.08,1119.01,805.18,798.84,608.64,608.64,608.64,928.81,1020.74,892.038,798.84,608.64,608.64,608.64,706.91,798.84,805.18,798.84,608.64,608.64,608.64,928.81,1020.74,903.45,798.84,608.64,608.64,608.64,830.54,1020.74,805.18,1020.74,608.64,608.64,608.64,1032.786,1020.74,706.91,1020.74,608.64,608.64,608.64,608.64,798.84,805.18,798.84,608.64,608.64,608.64,928.81,1119.01,706.91,1020.74,608.64,608.64,608.64,893.94,1084.14,868.58,1084.14,672.04,672.04,770.31,893.94,1084.14,770.31,1033.42,672.04,672.04,672.04,672.04,960.51,868.58,862.24,672.04,672.04,770.31,672.04,862.24,770.31,862.24,672.04,672.04,672.04,672.04,862.24,770.31,30
7,13,386.74,450.14,228.24,386.74,0,608.64,450.14,386.74,450.14,228.24,450.14,0,608.64,450.14,386.74,450.14,450.14,386.74,0,386.74,450.14,386.74,450.14,478.67,386.74,0,386.74,450.14,386.74,450.14,386.74,478.67,0,478.67,228.24,386.74,450.14,386.74,478.67,0,478.67,450.14,478.67,450.14,450.14,408.93,0,478.67,450.14,478.67,450.14,478.67,386.74,0,672.04,228.24,478.67,450.14,478.67,478.67,0,700.57,228.24,386.74,450.14,386.74,386.74,0,608.64,450.14,386.74,450.14,386.74,386.74,0,608.64,450.14,386.74,450.14,386.74,386.74,0,386.74,228.24,478.67,450.14,386.74,386.74,0,608.64,450.14,386.74,450.14,386.74,386.74,0,608.64,450.14,386.74,450.14,386.74,386.74,0,608.64,450.14,386.74,450.14,386.74,386.74,0,608.64,450.14,386.74,450.14,386.74,386.74,0,608.64,450.14,386.74,450.14,386.74,386.74,0,608.64,450.14,386.74,450.14,386.74,386.74,0,608.64,450.14,386.74,450.14,418.44,386.74,315.732,450.14,450.14,386.74,450.14,608.64,450.14,315.732,450.14,450.14,386.74,450.14,608.64,450.14,315.732,450.14,900.28,1001.72,900.28,1445.52,1344.08,817.86,1128.52,900.28,1001.72,900.28,1445.52,1217.28,631.464,1128.52,900.28,1001.72,900.28,1445.52,1344.08,631.464,1128.52,900.28,1001.72,900.28,1445.52,1344.08,631.464,1128.52,900.28,1001.72,900.28,0
7,14,1118.376,646.046,542.07,674.576,542.07,542.07,320.17,1089.846,646.046,542.07,646.046,542.07,570.6,320.17,1118.376,646.046,542.07,674.576,320.17,570.6,320.17,1118.376,646.046,542.07,674.576,320.17,348.7,320.17,792.5,646.046,320.17,646.046,320.17,320.17,570.6,763.97,763.97,320.17,547.776,221.9,221.9,472.33,665.7,798.206,221.9,221.9,547.776,221.9,472.33,665.7,665.7,250.43,547.776,221.9,221.9,443.8,769.676,798.206,221.9,547.776,221.9,221.9,839.416,1165.292,1193.822,617.516,943.392,943.392,617.516,839.416,991.576,887.6,221.9,443.8,547.776,221.9,443.8,769.676,769.676,221.9,443.8,221.9,221.9,443.8,793.768,769.676,221.9,769.676,221.9,221.9,443.8,769.676,665.7,221.9,221.9,221.9,221.9,443.8,443.8,798.206,221.9,221.9,221.9,221.9,443.8,443.8,694.23,221.9,221.9,547.776,221.9,443.8,443.8,694.23,221.9,221.9,547.776,221.9,443.8,443.8,602.3,221.9,221.9,665.7,602.3,665.7,602.3,665.7,665.7,665.7,665.7,665.7,665.7,665.7,665.7,665.7,665.7,665.7,665.7,665.7,601.032,665.7,665.7,665.7,665.7,665.7,665.7,665.7,665.7,665.7,665.7,665.7,665.7,2219,2276.06,2219,2219,2219,2219,2219,2219,2276.06,2267.184,2267.184,2219,2219,2219,2176.522,2089.664,2089.664,2089.664,2089.664,2219,2219,2305.858,2176.522,2092.2,2092.2,2305.858,2219,2219,2305.858,2089.664,2219,6143.46
7,15,1628.746,934.516,928.176,934.516,829.272,928.176,1393.532,1178.606,934.516,928.176,934.516,829.272,928.176,1270.536,1406.846,1278.778,928.176,185.128,98.27,407.028,422.244,885.698,635.268,443.166,326.51,98.27,616.882,308.124,1096.186,185.128,407.028,413.368,98.27,308.124,221.266,413.368,542.07,407.028,413.368,98.27,185.128,443.166,885.698,320.17,185.128,413.368,98.27,185.128,665.066,413.368,459.65,635.268,622.588,424.78,185.128,785.526,857.168,320.17,413.368,413.368,326.51,407.028,434.29,635.268,98.27,413.368,185.128,326.51,185.128,335.386,1107.598,1197.626,641.608,1794.22,1683.27,1319.988,1679.466,1231.228,548.41,758.264,641.608,98.27,185.128,212.39,546.508,326.51,635.268,641.608,98.27,283.398,554.75,774.748,672.04,308.758,315.098,0,308.758,367.72,781.088,900.28,86.858,315.098,0,86.858,450.14,698.668,684.72,536.998,438.094,0,86.858,221.9,926.908,228.24,226.338,438.094,209.22,86.858,221.9,536.998,443.8,431.754,351.236,0,221.9,450.14,700.57,918.032,122.996,228.24,122.996,0,122.996,573.136,678.38,344.896,228.24,0,0,344.896,795.036,817.86,262.476,228.24,0,0,122.996,672.04,782.356,589.62,228.24,0,351.236,122.996,1344.08,1491.168,0,228.24,0,0,0,1071.46,801.376,221.9,228.24,0,0,139.48,1344.08,1245.176,0,228.24,0,139.48,139.48,1033.42,367.72,450.14,228.24,0,122.996,139.48,893.94,228.24,431.9
8,2,114.12,250.43,0,114.12,0,0,0,114.12,105.878,0,114.12,0,0,0,114.12,204.148,0,114.12,0,0,0,114.12,204.148,0,114.12,0,0,0,114.12,204.148,0,114.12,0,0,0,114.12,204.148,0,114.12,0,0,0,114.12,98.27,0,114.12,0,0,0,114.12,98.27,0,114.12,0,0,0,114.12,98.27,0,114.12,0,0,0,114.12,157.232,0,114.12,0,0,0,114.12,98.27,0,114.12,0,0,0,114.12,98.27,0,114.12,0,0,0,114.12,98.27,0,114.12,0,0,0,114.12,98.27,0,114.12,0,0,0,114.12,98.27,0,114.12,0,0,0,114.12,98.27,0,114.12,0,0,0,114.12,98.27,0,114.12,0,0,0,114.12,204.148,0,114.12,0,0,0,114.12,98.27,0,114.12,0,0,0,114.12,157.232,0,114.12,0,0,0,114.12,407.662,0,114.12,0,0,0,114.12,407.662,0,114.12,0,0,0,114.12,267.548,0,114.12,0,0,0,114.12,258.672,0,114.12,0,0,250.43,114.12,0,0,114.12,250.43,0,0,114.12,0,0,114.12,0,0,0,114.12,0,0
8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.12,98.27,0,0,0,0,0,0,0,0,0,0,0,0,114.12,0,0,0,0,0,0,0,0,0,0,0,0,0,114.12,0,0,0,0,0,0,0,114.12,0,0,0,0,0,114.12,0,0,0,0,0,0,0,0,0,0,0,114.12,0,0,0,0,0,0,0,0,98.27,212.39,0,0,0,0,0,114.12,0,0,0,0,0,0,114.12,0,0,0,0,0,0,0,114.12,0,0,0,0,0,114.12,0,0,0,0,0,0,0,114.12,0,0,0,0,0,114.12,0,0,0,0,0,0,114.12,0,0,0,0,0,0,0,114.12,0,0,0,0,0,114.12,98.27,0,0,0,0,0,0,114.12,0,0,0,0,0,114.12,0,0,0,0,0,0,0,114.12,0,0,0,0,0,114.12,0,0,0,0,0,0,0,114.12,0,0,0,0,0,114.12,0,0
9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,5,0,0,0,0,0,0,0,0,183.226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.226,0,0,0,0,0,0,183.226,0,0,0,0,0,0,183.226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.226,0,0,0,0,0,0,0,0,0,0,0,0,0,183.226,0,0,0,0,0,0,0,0,0,0,0,0,0,183.226,0,0,0,0,0,0,183.226,0,0,0,0,0,0,183.226,0,0,0,0,0,0,183.226,0,0,0,0,0,0,0,0,0,0,0,0,0,183.226,0,0,0,0,0,0,0,0,0,0,0,0,0,183.226,0,0,0,0,0,0,183.226,0,0,0,0,0,0,0,0,0,0,0,0,0,183.226,0,0,0,0,0,0,183.226,0,0,0,0,0,0,0,0
9,7,0,0,0,0,0,88.76,114.12,0,0,0,0,0,88.76,114.12,0,0,0,88.76,0,88.76,114.12,0,0,0,0,0,88.76,88.76,0,0,0,0,88.76,88.76,88.76,0,88.76,0,0,0,88.76,88.76,0,0,0,0,0,88.76,88.76,0,0,0,0,0,88.76,114.12,0,0,0,0,0,88.76,114.12,0,0,0,0,0,88.76,114.12,0,0,0,0,0,88.76,114.12,0,0,0,88.76,0,88.76,114.12,0,88.76,0,0,88.76,88.76,114.12,0,0,0,0,88.76,88.76,114.12,0,0,0,88.76,0,88.76,114.12,0,0,0,0,0,88.76,114.12,0,88.76,0,0,0,88.76,114.12,0,0,0,88.76,0,177.52,114.12,0,0,0,88.76,0,88.76,114.12,0,0,0,88.76,0,88.76,114.12,0,0,0,88.76,0,88.76,114.12,0,0,0,88.76,0,88.76,114.12,0,0,0,88.76,0,88.76,114.12,0,0,0,88.76,0,88.76,114.12,0,0,0,88.76,0,88.76,114.12,0,0,0,88.76,0,88.76,114.12,0,0,0
9,10,114.12,0,98.27,0,114.12,0,301.15,114.12,0,98.27,0,114.12,88.76,301.15,114.12,0,98.27,0,114.12,0,301.15,114.12,0,0,0,114.12,0,202.88,114.12,0,0,0,114.12,0,202.88,114.12,0,0,0,114.12,0,202.88,114.12,0,0,0,114.12,0,202.88,114.12,0,0,0,114.12,0,202.88,114.12,0,0,0,114.12,0,202.88,114.12,0,88.76,88.76,114.12,0,202.88,114.12,0,88.76,88.76,114.12,0,202.88,114.12,0,88.76,177.52,114.12,0,202.88,114.12,0,237.75,177.52,114.12,0,202.88,114.12,0,275.79,361.38,114.12,0,202.88,114.12,0,275.79,301.15,114.12,0,202.88,114.12,0,275.79,247.26,114.12,0,237.75,114.12,0,275.79,361.38,114.12,60.23,237.75,114.12,0,275.79,98.27,114.12,0,202.88,114.12,0,187.03,98.27,114.12,0,202.88,114.12,0,212.39,98.27,114.12,0,202.88,114.12,0,187.03,98.27,114.12,0,202.88,114.12,0,212.39,98.27,114.12,0,202.88,114.12,0,187.03,98.27,114.12,0,202.88,114.12,0,212.39,98.27,114.12,88.76,202.88,114.12,88.76,212.39,88.76,114.12,88.76,202.88,114.12,88.76,187.03,114.12,114.12,88.76,202.88,114.12,177.52,0
